participant,rt,accuracy,congruency_num,spacing_num,n_trial_experiment
1430,0.34,0,0,1,89
1430,0.373,1,1,1,90
1430,0.519,1,0,1,91
1430,0.604,1,1,1,92
1430,0.364,1,1,1,93
1430,0.385,1,0,1,94
1430,0.348,1,0,1,95
1430,0.409,1,0,1,96
1430,0.553,1,1,1,97
1430,0.456,0,1,1,101
1430,0.518,1,0,1,102
1430,0.522,1,1,1,105
1430,0.523,1,1,1,106
1430,0.516,1,1,1,108
1430,0.517,1,1,1,110
1430,0.568,1,1,1,111
1430,0.336,1,0,1,112
1430,0.372,0,1,1,117
1430,0.451,1,1,1,118
1430,0.59,1,1,1,119
1430,0.386,1,0,1,120
1430,0.357,1,0,1,121
1430,0.502,1,1,1,124
1430,0.382,1,1,1,125
1430,0.381,0,1,1,126
1430,0.651,1,0,1,127
1430,0.685,1,0,1,0
1430,0.509,1,1,1,5
1430,0.487,1,1,1,6
1430,0.42,1,1,1,7
1430,0.367,1,0,1,10
1430,0.388,1,0,1,11
1430,0.383,1,0,1,12
1430,0.521,1,1,1,13
1430,0.366,1,1,1,14
1430,0.33,0,1,1,17
1430,0.467,1,0,1,18
1430,0.622,1,1,1,19
1430,0.476,0,1,1,20
1430,0.399,1,1,1,21
1430,0.543,1,1,1,22
1430,0.489,1,1,1,24
1430,0.398,1,0,1,25
1430,0.519,1,1,1,26
1430,0.511,1,0,1,28
1430,0.409,1,1,1,30
1430,0.376,1,0,1,32
1430,0.469,1,0,1,34
1430,0.373,1,0,1,35
1430,0.368,0,1,1,36
1430,0.398,0,0,1,37
1430,0.517,1,1,1,38
1430,0.4,1,1,1,39
1430,0.515,1,0,1,40
1430,0.508,1,0,1,41
1430,0.501,1,1,1,42
1430,0.417,1,1,1,44
1430,0.428,1,1,1,46
1430,0.597,1,1,1,47
1430,0.455,1,0,1,48
1430,0.417,1,0,1,49
1430,0.433,1,0,1,50
1430,0.464,1,0,1,51
1430,0.637,1,1,1,52
1430,0.369,1,0,1,53
1430,0.358,1,0,1,54
1430,0.551,1,1,1,55
1430,0.362,1,1,1,56
1430,0.361,1,0,1,58
1430,0.306,0,0,1,59
1430,0.36,1,0,1,62
1430,0.366,0,1,1,63
1430,0.336,1,0,1,64
1430,0.371,1,1,1,65
1430,0.464,1,1,1,66
1430,0.492,1,0,1,68
1430,0.399,1,0,1,69
1430,0.336,1,0,1,71
1430,0.487,1,0,1,76
1430,0.485,1,1,1,77
1430,0.4,0,1,1,79
1430,0.631,1,1,1,80
1430,0.486,1,0,1,83
1430,0.489,1,1,1,85
1430,0.374,1,1,1,86
1430,0.551,1,0,1,87
1430,0.399,0,1,1,88
1430,0.426,1,0,1,90
1430,0.34,1,0,1,91
1430,0.326,1,0,1,92
1430,0.619,1,1,1,93
1430,0.402,1,0,1,94
1430,0.305,1,0,1,95
1430,0.467,1,1,1,96
1430,0.413,1,0,1,97
1430,0.364,1,0,1,102
1430,0.396,1,0,1,103
1430,0.508,1,1,1,105
1430,0.369,1,0,1,107
1430,0.533,1,1,1,109
1430,0.371,1,0,1,110
1430,0.357,1,0,1,111
1430,0.471,1,1,1,112
1430,0.354,0,1,1,118
1430,0.432,1,1,1,119
1430,0.401,1,0,1,120
1430,0.446,1,1,1,122
1430,0.435,1,1,1,125
1430,0.385,1,0,1,127
1430,0.435,1,0,1,1
1430,0.571,1,0,1,4
1430,0.452,1,1,1,5
1430,0.37,1,1,1,6
1430,0.335,0,1,1,7
1430,0.405,1,1,1,9
1430,0.384,1,0,1,10
1430,0.384,1,1,1,11
1430,0.407,1,0,1,12
1430,0.421,1,0,1,14
1430,0.368,1,0,1,15
1430,0.372,1,0,1,16
1430,0.376,1,0,1,18
1430,0.412,1,0,1,19
1430,0.438,1,1,1,20
1430,0.335,1,1,1,22
1430,0.386,1,0,1,23
1430,0.449,1,0,1,26
1430,0.441,1,0,1,27
1430,0.536,1,1,1,28
1430,0.342,0,1,1,29
1430,0.486,1,1,1,31
1430,0.398,1,0,1,32
1430,0.425,1,0,1,34
1430,0.375,1,0,1,36
1430,0.561,1,1,1,38
1430,0.419,1,0,1,39
1430,0.47,1,1,1,41
1430,0.363,1,0,1,42
1430,0.358,0,1,1,43
1430,0.383,1,1,1,45
1430,0.552,1,1,1,46
1430,0.334,0,0,1,48
1430,0.434,1,1,1,49
1430,0.356,1,1,1,50
1430,0.356,1,0,1,52
1430,0.444,1,0,1,53
1430,0.594,1,1,1,55
1430,0.434,1,0,1,58
1430,0.542,1,0,1,59
1430,0.377,1,1,1,61
1430,0.342,0,1,1,64
1430,0.569,1,1,1,65
1430,0.457,0,1,1,68
1430,0.416,1,0,1,69
1430,0.422,1,0,1,70
1430,0.349,1,0,1,72
1430,0.413,1,0,1,73
1430,0.423,1,0,1,74
1430,0.366,1,1,1,76
1430,0.404,1,0,1,78
1430,0.536,1,1,1,79
1430,0.47,1,0,1,80
1430,0.404,1,0,1,81
1430,0.401,0,1,1,83
1430,0.354,1,0,1,84
1430,0.419,1,0,1,86
1430,0.435,1,1,1,93
1430,0.421,1,0,1,95
1430,0.436,1,1,1,96
1430,0.384,1,1,1,97
1430,0.582,1,0,1,98
1430,0.3,0,1,1,99
1430,0.4,1,1,1,100
1430,0.407,1,0,1,102
1430,0.363,1,0,1,104
1430,0.363,1,0,1,105
1430,0.4,0,1,1,106
1430,0.415,1,0,1,108
1430,0.468,1,1,1,109
1430,0.413,1,0,1,110
1430,0.402,1,1,1,115
1430,0.37,1,0,1,116
1430,0.502,1,1,1,117
1430,0.438,1,1,1,118
1430,0.372,1,0,1,119
1430,0.473,1,1,1,121
1430,0.336,1,1,1,122
1430,0.372,1,1,1,124
1430,0.352,1,1,1,125
1430,0.42,1,0,1,126
1430,0.348,1,1,1,127
1430,0.79,0,0,1,0
1430,0.401,1,0,1,2
1430,0.375,1,0,1,4
1430,0.603,1,1,1,5
1430,0.349,1,0,1,6
1430,0.339,1,0,1,7
1430,0.324,1,0,1,8
1430,0.373,1,0,1,9
1430,0.48,1,1,1,11
1430,0.365,1,1,1,13
1430,0.302,0,0,1,15
1430,0.414,1,0,1,16
1430,0.37,1,0,1,18
1430,0.515,1,1,1,21
1430,0.346,0,1,1,22
1430,0.308,0,1,1,26
1430,0.582,1,0,1,27
1430,0.515,1,0,1,28
1430,0.437,1,1,1,29
1430,0.482,1,1,1,30
1430,0.413,1,1,1,34
1430,0.498,1,0,1,37
1430,0.425,0,1,1,39
1430,0.487,1,0,1,40
1430,0.448,1,1,1,41
1430,0.372,1,0,1,43
1430,0.403,1,1,1,44
1430,0.438,1,1,1,45
1430,0.517,1,0,1,46
1430,0.331,1,0,1,47
1430,0.461,1,0,1,50
1430,0.342,1,0,1,53
1430,0.322,0,0,1,56
1430,0.467,1,1,1,57
1430,0.482,0,1,1,58
1430,0.497,1,0,1,59
1430,0.402,0,1,1,60
1430,0.354,1,0,1,61
1430,0.42,0,1,1,62
1430,0.331,0,1,1,63
1430,0.363,1,1,1,67
1430,0.443,1,1,1,68
1430,0.448,1,0,1,69
1430,0.403,1,1,1,70
1430,0.452,1,0,1,71
1430,0.685,1,0,1,72
1430,0.396,1,1,1,73
1430,0.354,1,0,1,74
1430,0.368,1,1,1,75
1430,0.434,1,0,1,77
1430,0.33,1,0,1,78
1430,0.304,0,1,1,79
1430,0.551,1,1,1,81
1430,0.519,1,0,1,82
1430,0.504,1,1,1,83
1430,0.37,1,0,1,85
1430,0.53,1,0,1,86
1430,0.325,1,0,1,88
1430,0.492,1,0,1,89
1430,0.368,1,1,1,90
1430,0.4,1,1,1,91
1430,0.343,0,0,1,93
1430,0.517,1,1,1,94
1430,0.399,1,1,1,96
1430,0.322,1,0,1,97
1430,0.335,1,1,1,98
1430,0.349,0,0,1,99
1430,0.501,1,1,1,100
1430,0.518,1,0,1,103
1430,0.536,1,1,1,104
1430,0.348,1,0,1,106
1430,0.438,1,1,1,110
1430,0.539,1,0,1,113
1430,0.451,1,1,1,114
1430,0.383,1,0,1,115
1430,0.385,1,1,1,116
1430,0.411,0,1,1,117
1430,0.434,1,0,1,120
1430,0.555,1,1,1,122
1430,0.434,1,1,1,124
1430,0.389,0,1,1,125
1430,0.551,1,0,1,126
1430,0.482,1,1,1,2
1430,0.466,1,0,1,3
1430,0.457,1,0,1,4
1430,0.362,1,0,1,7
1430,0.451,1,1,1,8
1430,0.37,1,0,1,9
1430,0.442,1,0,1,10
1430,0.52,1,1,1,11
1430,0.482,1,1,1,12
1430,0.536,1,1,1,14
1430,0.333,1,1,1,15
1430,0.562,1,0,1,17
1430,0.465,1,0,1,19
1430,0.381,1,0,1,20
1430,0.469,1,0,1,21
1430,0.284,0,1,1,22
1430,0.522,1,1,1,23
1430,0.41,1,1,1,24
1430,0.352,1,0,1,26
1430,0.489,1,1,1,28
1430,0.372,1,0,1,29
1430,0.369,1,1,1,30
1430,0.34,1,0,1,31
1430,0.315,1,0,1,32
1430,0.371,1,1,1,36
1430,0.333,0,0,1,37
1430,0.348,1,0,1,38
1430,0.501,1,1,1,40
1430,0.452,1,1,1,41
1430,0.45,1,1,1,42
1430,0.557,1,1,1,44
1430,0.369,1,0,1,45
1430,0.369,1,1,1,46
1430,0.57,1,0,1,48
1430,0.372,1,0,1,49
1430,0.351,1,1,1,53
1430,0.455,1,0,1,55
1430,0.517,1,1,1,58
1430,0.349,1,1,1,59
1430,0.328,1,1,1,60
1430,0.552,1,0,1,62
1430,0.484,1,0,1,64
1430,0.472,1,0,1,65
1430,0.488,1,1,1,67
1430,0.469,1,1,1,68
1430,0.501,1,0,1,69
1430,0.384,1,0,1,73
1430,0.386,1,1,1,75
1430,0.359,1,0,1,76
1430,0.389,0,0,1,77
1430,0.414,1,0,1,78
1430,0.369,1,1,1,79
1430,0.419,1,0,1,80
1430,0.37,1,1,1,81
1430,0.343,1,1,1,82
1430,0.535,1,1,1,84
1430,0.469,1,0,1,86
1430,0.436,1,1,1,88
1430,0.288,1,0,1,92
1430,0.407,1,0,1,96
1430,0.33,1,0,1,97
1430,0.335,1,1,1,99
1430,0.497,1,0,1,101
1430,0.51,1,0,1,102
1430,0.372,1,0,1,103
1430,0.359,1,0,1,105
1430,0.469,0,1,1,107
1430,0.392,1,1,1,108
1430,0.491,0,1,1,111
1430,0.362,1,1,1,113
1430,0.472,1,1,1,114
1430,0.258,0,1,1,115
1430,0.487,1,0,1,116
1430,0.426,1,1,1,117
1430,0.61,1,1,1,118
1430,0.353,1,0,1,121
1430,0.676,1,1,1,123
1430,0.324,1,1,1,124
1430,0.271,0,1,1,125
1430,0.485,1,1,1,126
1430,0.676,1,0,1,127
1430,0.492,1,0,1,1
1430,0.508,1,1,1,3
1430,0.501,1,1,1,6
1430,0.341,1,0,1,7
1430,0.415,1,0,1,8
1430,0.378,1,0,1,9
1430,0.387,1,0,1,12
1430,0.469,1,1,1,14
1430,0.384,1,1,1,16
1430,0.383,0,0,1,17
1430,0.483,1,1,1,18
1430,0.445,1,1,1,19
1430,0.368,1,0,1,20
1430,0.473,1,0,1,21
1430,0.282,0,1,1,22
1430,0.356,1,0,1,24
1430,0.503,1,1,1,25
1430,0.557,1,1,1,26
1430,0.415,1,0,1,28
1430,0.372,1,0,1,29
1430,0.327,1,0,1,31
1430,0.464,1,0,1,32
1430,0.347,1,0,1,33
1430,0.301,1,0,1,34
1430,0.383,1,1,1,35
1430,0.317,0,1,1,37
1430,0.554,1,0,1,38
1430,0.621,1,1,1,41
1430,0.339,1,0,1,42
1430,0.378,0,1,1,43
1430,0.433,1,0,1,44
1430,0.467,1,1,1,45
1430,0.352,1,0,1,46
1430,0.548,1,1,1,48
1430,0.436,1,0,1,49
1430,0.449,0,1,1,50
1430,0.382,1,0,1,51
1430,0.317,1,0,1,54
1430,0.317,1,1,1,55
1430,0.334,1,0,1,57
1430,0.302,0,1,1,58
1430,0.376,1,0,1,59
1430,0.323,1,0,1,61
1430,0.39,1,0,1,62
1430,0.382,1,1,1,65
1430,0.382,1,1,1,66
1430,0.322,1,0,1,67
1430,0.383,1,1,1,69
1430,0.532,1,0,1,70
1430,0.481,1,1,1,71
1430,0.35,1,1,1,72
1430,0.313,1,1,1,74
1430,0.455,1,0,1,75
1430,0.367,1,1,1,76
1430,0.334,0,0,1,77
1430,0.355,1,1,1,78
1430,0.385,1,0,1,79
1430,0.369,0,0,1,80
1430,0.385,1,1,1,82
1430,0.509,1,0,1,83
1430,0.57,1,1,1,84
1430,0.394,1,1,1,85
1430,0.289,0,1,1,86
1430,0.547,1,1,1,87
1430,0.55,0,1,1,88
1430,0.465,1,1,1,90
1430,0.332,1,0,1,92
1430,0.5,1,0,1,94
1430,0.366,1,1,1,95
1430,0.59,1,1,1,96
1430,0.386,1,0,1,97
1430,0.336,1,1,1,98
1430,0.422,1,0,1,101
1430,0.348,1,1,1,102
1430,0.505,1,1,1,109
1430,0.39,0,1,1,111
1430,0.329,1,0,1,112
1430,0.352,1,0,1,114
1430,0.439,1,0,1,115
1430,0.391,1,0,1,116
1430,0.489,1,1,1,118
1430,0.384,0,1,1,123
1430,0.517,1,1,1,126
1507,0.5514,1,1,1,0
1507,0.6673,0,0,1,3
1507,0.4574,1,1,1,5
1507,0.381,1,0,1,8
1507,0.3863,1,0,1,10
1507,0.5152,0,1,1,11
1507,0.4559,1,0,1,13
1507,0.5457,1,1,1,14
1507,0.5111,1,0,1,15
1507,0.4669,1,0,1,16
1507,0.4386,1,0,1,17
1507,0.5702,1,1,1,19
1507,0.5142,1,1,1,22
1507,0.6148,1,1,1,23
1507,0.4363,1,1,1,25
1507,0.4528,1,0,1,26
1507,0.4465,1,0,1,30
1507,0.588,1,1,1,31
1507,0.4131,1,0,1,32
1507,0.4337,1,1,1,33
1507,0.6575,1,0,1,34
1507,0.4284,1,1,1,35
1507,0.4521,1,0,1,37
1507,0.5143,1,0,1,38
1507,0.4626,1,1,1,39
1507,0.4512,1,0,1,40
1507,0.3859,1,0,1,43
1507,0.6832,1,1,1,45
1507,0.5702,1,1,1,46
1507,0.3791,0,1,1,47
1507,0.4209,1,0,1,49
1507,0.4331,1,0,1,50
1507,0.5595,1,1,1,52
1507,0.4132,1,1,1,54
1507,0.4946,1,1,1,56
1507,0.4697,1,1,1,57
1507,0.4941,1,1,1,59
1507,0.6121,1,1,1,60
1507,0.4717,1,0,1,62
1507,0.7281,1,1,1,65
1507,0.5019,0,0,1,67
1507,0.5096,1,0,1,68
1507,0.4996,1,1,1,70
1507,0.7526,1,0,1,73
1507,0.6063,1,1,1,77
1507,0.4661,1,0,1,78
1507,0.6504,1,1,1,79
1507,0.4264,1,0,1,80
1507,0.4878,1,1,1,81
1507,0.3601,1,1,1,82
1507,0.5374,1,0,1,84
1507,0.4964,1,0,1,86
1507,0.4759,1,1,1,87
1507,0.4807,1,0,1,88
1507,0.43,1,0,1,89
1507,0.3899,1,0,1,91
1507,0.3387,1,0,1,93
1507,0.446,1,0,1,95
1507,0.3922,1,0,1,96
1507,0.415,1,1,1,97
1507,0.3722,1,0,1,98
1507,0.3841,1,1,1,99
1507,0.4638,1,1,1,101
1507,0.4491,1,0,1,102
1507,0.4749,0,1,1,103
1507,0.5208,1,1,1,105
1507,0.4918,1,1,1,106
1507,0.4718,1,1,1,107
1507,0.4636,1,0,1,108
1507,0.4581,1,1,1,109
1507,0.4381,1,1,1,111
1507,0.6158,1,0,1,112
1507,0.509,1,1,1,113
1507,0.3895,1,0,1,114
1507,0.503,1,1,1,115
1507,0.4768,1,1,1,117
1507,0.4683,1,0,1,118
1507,0.415,1,1,1,119
1507,0.4303,1,0,1,122
1507,0.4683,1,0,1,123
1507,0.4454,1,0,1,124
1507,0.5258,1,0,1,126
1507,0.4333,1,0,1,127
1507,0.4791,1,1,1,0
1507,0.4532,1,0,1,1
1507,0.4206,1,0,1,2
1507,0.4261,1,1,1,6
1507,0.4643,0,1,1,7
1507,0.4844,0,1,1,8
1507,0.4337,1,1,1,11
1507,0.4114,1,1,1,12
1507,0.468,0,0,1,13
1507,0.7298,1,0,1,14
1507,0.4486,1,0,1,17
1507,0.5312,1,0,1,19
1507,0.4881,1,1,1,23
1507,0.434,1,0,1,24
1507,0.4124,1,1,1,25
1507,0.463,1,0,1,28
1507,0.532,1,1,1,29
1507,0.5403,1,0,1,30
1507,0.4458,1,0,1,31
1507,0.4595,1,0,1,32
1507,0.5895,1,1,1,34
1507,0.5085,1,1,1,35
1507,0.4805,1,0,1,36
1507,0.427,1,0,1,37
1507,0.4229,1,0,1,38
1507,0.4306,1,0,1,41
1507,0.4954,1,0,1,42
1507,0.5179,0,1,1,43
1507,0.6061,1,0,1,46
1507,0.6642,1,0,1,47
1507,0.5975,1,1,1,48
1507,0.4932,1,0,1,49
1507,0.4578,1,1,1,50
1507,0.5593,1,1,1,52
1507,0.5263,1,1,1,55
1507,0.443,1,0,1,56
1507,0.3674,1,1,1,57
1507,0.3311,1,1,1,58
1507,0.4014,1,1,1,60
1507,0.3098,0,1,1,61
1507,0.5521,1,1,1,62
1507,0.6122,1,1,1,65
1507,0.4287,1,1,1,69
1507,0.4476,1,0,1,72
1507,0.5279,1,0,1,73
1507,0.3894,1,0,1,74
1507,0.5735,1,0,1,75
1507,0.4951,1,1,1,76
1507,0.3264,1,0,1,78
1507,0.3624,1,0,1,79
1507,0.336,0,1,1,80
1507,0.4031,1,1,1,81
1507,0.4319,1,0,1,82
1507,0.3847,1,1,1,83
1507,0.5345,1,0,1,84
1507,0.4482,1,0,1,85
1507,0.4359,1,1,1,86
1507,0.4557,1,1,1,87
1507,0.4706,1,1,1,88
1507,0.437,1,0,1,89
1507,0.6613,1,0,1,91
1507,0.4088,0,1,1,93
1507,0.4744,1,0,1,95
1507,0.6654,1,0,1,99
1507,0.4621,1,0,1,100
1507,0.4531,1,1,1,103
1507,0.4248,1,1,1,104
1507,0.4607,1,0,1,105
1507,0.3645,1,0,1,107
1507,0.3261,1,0,1,108
1507,0.4714,1,1,1,109
1507,0.3728,1,0,1,110
1507,0.4397,1,1,1,111
1507,0.4334,1,1,1,115
1507,0.4029,1,0,1,116
1507,0.481,1,1,1,117
1507,0.4027,1,1,1,118
1507,0.5264,1,0,1,119
1507,0.4246,1,1,1,121
1507,0.428,1,0,1,122
1507,0.5987,1,1,1,124
1507,0.5443,1,1,1,127
1507,0.4146,1,0,1,2
1507,0.5311,1,1,1,4
1507,0.5102,1,0,1,6
1507,0.4686,1,1,1,8
1507,0.4552,1,1,1,9
1507,0.3135,1,0,1,10
1507,0.452,1,0,1,12
1507,0.3363,1,0,1,13
1507,0.5,1,1,1,14
1507,0.4407,1,1,1,16
1507,0.4173,1,0,1,19
1507,0.6154,0,1,1,21
1507,0.4903,1,0,1,23
1507,0.4738,1,0,1,27
1507,0.3545,0,1,1,29
1507,0.3415,1,1,1,30
1507,0.4162,1,0,1,31
1507,0.3823,1,0,1,32
1507,0.4709,1,0,1,33
1507,0.4933,1,1,1,34
1507,0.364,1,0,1,35
1507,0.3751,1,1,1,36
1507,0.3898,1,1,1,37
1507,0.4348,1,1,1,38
1507,0.5191,1,0,1,40
1507,0.5006,1,1,1,43
1507,0.3938,1,0,1,44
1507,0.4128,1,1,1,45
1507,0.3381,1,1,1,46
1507,0.431,1,0,1,48
1507,0.4046,1,0,1,49
1507,0.5498,1,1,1,51
1507,0.4722,1,0,1,52
1507,0.5838,1,0,1,54
1507,0.4108,1,0,1,56
1507,0.3035,0,0,1,57
1507,0.5333,1,0,1,58
1507,0.3786,1,0,1,60
1507,0.3838,1,0,1,62
1507,0.3755,1,1,1,63
1507,0.3631,1,0,1,67
1507,0.4842,1,1,1,68
1507,0.4135,1,1,1,70
1507,0.4322,1,1,1,71
1507,0.4106,1,0,1,72
1507,0.4326,1,1,1,73
1507,0.3564,1,1,1,74
1507,0.3824,1,1,1,78
1507,0.4189,1,1,1,79
1507,0.6304,1,0,1,81
1507,0.5381,1,0,1,84
1507,0.451,1,0,1,85
1507,0.4846,1,0,1,89
1507,0.7045,1,1,1,90
1507,0.5411,1,1,1,91
1507,0.4305,1,0,1,92
1507,0.3495,1,0,1,97
1507,0.4029,1,0,1,98
1507,0.4397,1,1,1,100
1507,0.4907,1,1,1,101
1507,0.3744,1,0,1,103
1507,0.4095,1,1,1,104
1507,0.3811,1,1,1,105
1507,0.5063,1,1,1,107
1507,0.323,1,1,1,108
1507,0.3273,1,1,1,109
1507,0.357,1,0,1,110
1507,0.335,0,1,1,111
1507,0.5103,1,1,1,112
1507,0.365,1,0,1,113
1507,0.4807,1,1,1,115
1507,0.3828,0,0,1,117
1507,0.3812,1,1,1,118
1507,0.5164,1,0,1,120
1507,0.6196,1,1,1,122
1507,0.3915,1,1,1,123
1507,0.4454,1,0,1,124
1507,0.4193,1,1,1,127
1507,0.5961,1,0,1,0
1507,0.3609,1,1,1,2
1507,0.3379,1,0,1,3
1507,0.3131,1,0,1,4
1507,0.4863,1,0,1,5
1507,0.4045,1,1,1,7
1507,0.4537,0,1,1,8
1507,0.4001,1,1,1,9
1507,0.4535,1,0,1,11
1507,0.5458,1,0,1,13
1507,0.4779,1,1,1,15
1507,0.6262,1,1,1,16
1507,0.5198,1,1,1,17
1507,0.5609,1,1,1,18
1507,0.4783,0,1,1,19
1507,0.4861,1,0,1,21
1507,0.467,1,0,1,22
1507,0.4051,1,1,1,23
1507,0.4643,1,1,1,24
1507,0.5032,1,1,1,25
1507,0.4783,0,1,1,26
1507,0.6812,1,0,1,27
1507,0.4018,1,1,1,28
1507,0.532,1,0,1,29
1507,0.4397,1,1,1,30
1507,0.42,1,0,1,33
1507,0.4772,1,1,1,35
1507,0.5887,1,0,1,37
1507,0.4717,1,0,1,38
1507,0.5857,1,0,1,40
1507,0.3922,1,0,1,41
1507,0.473,1,0,1,42
1507,0.4184,0,1,1,45
1507,0.4254,1,1,1,46
1507,0.4071,1,1,1,47
1507,0.3768,1,1,1,48
1507,0.4606,1,0,1,49
1507,0.5193,1,1,1,50
1507,0.4152,1,0,1,52
1507,0.4348,1,1,1,54
1507,0.4021,1,0,1,55
1507,0.655,1,1,1,56
1507,0.4382,1,0,1,60
1507,0.4434,1,0,1,63
1507,0.3565,0,1,1,67
1507,0.5559,1,1,1,69
1507,0.426,1,0,1,71
1507,0.4506,1,0,1,74
1507,0.3993,1,1,1,76
1507,0.4543,1,1,1,77
1507,0.4014,1,1,1,80
1507,0.4095,1,0,1,81
1507,0.4874,1,0,1,82
1507,0.4857,1,1,1,83
1507,0.4909,1,0,1,84
1507,0.3997,1,0,1,85
1507,0.451,1,1,1,86
1507,0.4669,1,0,1,90
1507,0.4512,1,0,1,91
1507,0.4944,1,0,1,92
1507,0.5034,1,1,1,93
1507,0.3932,1,0,1,95
1507,0.3585,1,0,1,96
1507,0.5387,1,0,1,97
1507,0.5314,1,1,1,98
1507,0.5336,1,0,1,99
1507,0.4596,1,1,1,104
1507,0.4172,1,0,1,105
1507,0.5387,1,1,1,106
1507,0.4171,1,0,1,107
1507,0.5187,1,1,1,109
1507,0.5472,1,1,1,110
1507,0.4319,1,0,1,112
1507,0.5902,1,1,1,113
1507,0.3589,1,0,1,114
1507,0.5,1,1,1,115
1507,0.3527,1,0,1,119
1507,0.3926,1,0,1,120
1507,0.5757,1,0,1,121
1507,0.3306,1,0,1,122
1507,0.2945,1,1,1,123
1507,0.3141,1,1,1,124
1507,0.2922,0,1,1,126
1507,0.5094,1,0,1,1
1507,0.7457,1,0,1,2
1507,0.4455,0,1,1,3
1507,0.5013,1,0,1,6
1507,0.4871,1,1,1,7
1507,0.433,1,0,1,12
1507,0.3579,1,0,1,14
1507,0.4565,1,0,1,15
1507,0.3449,0,1,1,16
1507,0.4157,1,1,1,18
1507,0.4137,1,1,1,19
1507,0.385,1,0,1,21
1507,0.4383,1,1,1,23
1507,0.4376,0,1,1,24
1507,0.5271,1,1,1,25
1507,0.3561,1,1,1,27
1507,0.6324,1,1,1,29
1507,0.4221,1,0,1,32
1507,0.4101,0,1,1,36
1507,0.3934,1,0,1,37
1507,0.3593,0,0,1,38
1507,0.5157,1,0,1,39
1507,0.4773,1,0,1,40
1507,0.4514,0,1,1,41
1507,0.4511,1,1,1,44
1507,0.438,1,0,1,47
1507,0.3893,1,0,1,48
1507,0.3896,1,0,1,49
1507,0.4122,0,1,1,50
1507,0.4947,0,1,1,52
1507,0.3487,1,0,1,53
1507,0.4208,1,0,1,54
1507,0.4413,1,1,1,56
1507,0.6723,1,0,1,57
1507,0.453,1,1,1,58
1507,0.4216,1,1,1,59
1507,0.3762,1,0,1,60
1507,0.3815,1,0,1,61
1507,0.6167,1,1,1,62
1507,0.4902,1,0,1,64
1507,0.4295,0,1,1,65
1507,0.379,0,1,1,66
1507,0.5729,1,1,1,67
1507,0.3396,1,1,1,68
1507,0.3665,1,0,1,69
1507,0.4623,1,0,1,72
1507,0.4184,1,1,1,75
1507,0.4089,1,0,1,77
1507,0.4238,0,0,1,78
1507,0.4397,1,1,1,79
1507,0.3617,1,0,1,80
1507,0.4194,0,1,1,81
1507,0.3851,1,1,1,82
1507,0.3613,1,0,1,83
1507,0.3565,1,1,1,84
1507,0.3371,1,1,1,86
1507,0.4232,1,0,1,88
1507,0.4854,1,1,1,89
1507,0.4171,1,1,1,90
1507,0.393,1,0,1,91
1507,0.4051,1,0,1,93
1507,0.394,0,1,1,94
1507,0.445,1,1,1,96
1507,0.4281,1,1,1,97
1507,0.492,1,1,1,98
1507,0.5604,1,1,1,101
1507,0.4337,1,1,1,102
1507,0.6086,1,1,1,103
1507,0.3899,1,0,1,105
1507,0.3252,1,0,1,106
1507,0.4016,1,1,1,107
1507,0.346,1,0,1,108
1507,0.3524,1,1,1,110
1507,0.3996,1,0,1,111
1507,0.3842,1,0,1,114
1507,0.3244,1,0,1,116
1507,0.2747,1,0,1,117
1507,0.2765,0,1,1,118
1507,0.3832,1,0,1,120
1507,0.3805,1,0,1,122
1507,0.3897,1,0,1,124
1507,0.4113,1,1,1,126
1507,0.4408,1,0,1,2
1507,0.4067,1,0,1,3
1507,0.3673,1,0,1,4
1507,0.361,0,0,1,6
1507,0.3988,1,0,1,9
1507,0.4077,0,1,1,10
1507,0.4498,1,1,1,12
1507,0.4773,1,0,1,14
1507,0.373,1,0,1,15
1507,0.4401,1,1,1,19
1507,0.4318,1,0,1,20
1507,0.6762,1,1,1,22
1507,0.4308,1,0,1,24
1507,0.3547,1,1,1,25
1507,0.4005,1,1,1,26
1507,0.3764,1,0,1,27
1507,0.5508,1,1,1,28
1507,0.4156,1,1,1,29
1507,0.304,1,0,1,30
1507,0.3176,0,0,1,31
1507,0.3571,1,0,1,32
1507,0.3005,0,1,1,33
1507,0.4914,1,1,1,35
1507,0.5127,1,1,1,36
1507,0.4247,1,0,1,37
1507,0.4281,1,1,1,38
1507,0.4976,1,0,1,39
1507,0.4512,1,1,1,41
1507,0.4566,1,1,1,42
1507,0.3596,1,1,1,44
1507,0.402,1,0,1,45
1507,0.5376,0,1,1,46
1507,0.3589,1,0,1,49
1507,0.4159,1,0,1,51
1507,0.5744,1,1,1,52
1507,0.6915,1,1,1,54
1507,0.5589,1,1,1,56
1507,0.4283,1,1,1,61
1507,0.5622,1,0,1,63
1507,0.5207,1,1,1,64
1507,0.4484,1,1,1,65
1507,0.3508,1,0,1,67
1507,0.4235,1,0,1,68
1507,0.4356,0,0,1,69
1507,0.5169,1,1,1,70
1507,0.47,1,0,1,71
1507,0.4099,1,0,1,72
1507,0.36,1,1,1,73
1507,0.4674,1,1,1,74
1507,0.4031,1,0,1,77
1507,0.3796,1,1,1,78
1507,0.3524,1,0,1,79
1507,0.7441,1,0,1,80
1507,0.5672,1,0,1,81
1507,0.5648,1,1,1,82
1507,0.3211,1,0,1,83
1507,0.3877,1,1,1,86
1507,0.3735,1,1,1,87
