,participant,rt,accuracy,congruency_num,spacing_num
19848,8788,0.3862,1,0,1
19849,1821,0.327099999,1,1,1
19850,6634,0.5702,1,1,1
19851,3286,0.37,1,0,1
19852,8446,0.4204,1,1,1
19853,1597,0.809,1,1,1
19854,808,0.3476,0,1,1
19855,1507,0.6061,1,0,1
19856,5761,0.486,1,1,1
19857,1582,0.6005,1,0,1
19858,8311,0.521,1,0,1
19859,3487,0.3567,1,1,1
19860,7939,0.404,1,1,1
19861,1430,0.339,1,0,1
19862,5803,0.453,1,0,1
19863,1657,0.3683,1,0,1
19864,1614,0.448,1,1,1
19865,3625,0.5758,1,1,1
19866,275,0.371,1,1,1
19867,3988,0.3398,1,0,1
19868,161753,0.46,1,1,1
19869,845,0.418,0,0,1
19870,3580,0.371,1,0,1
19871,5761,0.4993,1,0,1
19873,8446,0.3706,1,1,1
19874,7768,0.4339,1,0,1
19875,6583,0.485,1,0,1
19876,6844,0.417,1,0,1
19878,5731,0.376,1,0,1
19879,837,0.491,1,1,1
19880,4222,0.3502,1,1,1
19881,5575,0.4512,1,0,1
19882,837,0.487,1,0,1
19883,8446,0.3366,1,0,1
19884,7840,0.532,1,1,1
19885,8521,0.4532,1,1,1
19886,7924,0.4826,1,0,1
19887,161753,0.462,1,1,1
19888,337788,0.385,1,0,1
19889,1582,0.3588,1,1,1
19890,1768,0.507,1,0,1
19891,1582,0.3583,0,1,1
19892,1761,0.6663,1,1,1
19893,1821,0.393900001,1,1,1
19894,1597,0.403,1,0,1
19896,1583,0.3834,1,1,1
19897,7840,0.493,1,0,1
19898,1657,0.4529,1,1,1
19899,1768,0.466,0,0,1
19900,1582,0.4882,1,1,1
19901,8026,0.497,1,1,1
19902,8788,0.3671,1,0,1
19903,8755,0.454,1,1,1
19904,1638,0.3859,1,1,1
19905,275,0.542,1,1,1
19906,5281,0.576,1,1,1
19907,1582,0.3899,1,0,1
19908,8755,0.7232,1,1,1
19909,916,0.4825,1,0,1
19910,337788,0.436,1,1,1
19911,1824,0.3636,1,0,1
19912,7840,1.086,1,1,1
19913,1821,0.3147,1,0,1
19914,1583,0.7928,1,0,1
19915,8785,0.4056,0,1,1
19916,1768,0.493,1,0,1
19917,161753,0.417,1,0,1
19918,985,0.431,1,1,1
19919,337788,0.354,1,1,1
19920,4264,0.3682,1,0,1
19921,6427,0.332,0,1,1
19922,3286,0.301,0,0,1
19923,1597,0.739,1,1,1
19924,8026,0.482,1,1,1
19925,6844,0.425,1,1,1
19926,4222,0.3768,1,0,1
19927,3292,0.4881,1,1,1
19928,6214,0.498,1,1,1
19929,5575,0.4252,1,0,1
19930,1824,0.4237,1,0,1
19931,8785,0.5904,1,1,1
19932,833,0.4165,0,1,1
19933,1663,0.549,1,0,1
19934,985,0.341,1,0,1
19935,7939,0.495,1,1,1
19936,161753,0.393,1,0,1
19937,1761,0.5333,1,1,1
19938,7807,0.3437,1,1,1
19939,1582,0.4381,1,0,1
19940,3580,0.418,1,0,1
19941,4222,0.4019,1,0,1
19942,8785,0.4848,1,0,1
19943,8311,0.3,1,1,1
19944,4222,0.373,1,1,1
19945,6214,0.4002,1,0,1
19946,5815,0.5725,1,1,1
19947,6214,0.3418,1,0,1
19948,1663,0.542,1,0,1
19949,6634,0.4769,1,0,1
19950,1430,0.362,1,0,1
19951,8308,0.406,1,0,1
19952,5815,0.4297,1,0,1
19953,1597,0.599,1,0,1
19954,6055,0.53,1,0,1
19955,6634,0.4128,1,1,1
19956,1663,0.496,1,0,1
19957,275,0.547,1,1,1
19958,6844,0.763,1,1,1
19959,845,0.417,1,0,1
19960,5815,0.3559,1,0,1
19962,7828,0.4656,1,1,1
19963,1583,0.5014,1,1,1
19964,6844,0.447,1,0,1
19965,1597,0.596,0,0,1
19966,1821,0.3644,1,1,1
19967,4222,0.4844,1,1,1
19968,3487,0.529,1,1,1
19969,5731,0.489,1,0,1
19970,5281,0.454,1,0,1
19971,8755,0.3705,1,1,1
19972,1507,0.3384,1,0,1
19973,3754,0.472,1,0,1
19974,5803,0.384,1,0,1
19975,1663,0.331,0,1,1
19976,1768,0.399,1,0,1
19977,4222,0.4034,1,1,1
19978,7756,0.4,0,1,1
19979,8788,0.4141,1,0,1
19980,1638,0.5141,1,0,1
19981,5575,0.4806,1,0,1
19982,8446,0.3537,1,0,1
19983,5803,0.414,1,0,1
19984,6583,0.512,1,1,1
19985,7768,0.4047,1,0,1
19986,337788,0.36,1,1,1
19987,7756,0.5597,1,0,1
19988,6214,0.5646,1,0,1
19989,7807,0.4789,1,1,1
19990,8446,0.4068,1,0,1
19991,5731,0.488,0,1,1
19992,1507,0.5987,1,1,1
19993,1614,0.396,1,0,1
19994,1583,0.3907,1,1,1
19995,3580,0.419,1,1,1
19996,1761,0.4174,1,1,1
19997,1657,0.5377,1,1,1
19998,3580,0.42,1,1,1
19999,1768,0.329,1,1,1
20000,1761,0.4325,1,0,1
20001,845,0.417,1,1,1
20002,8785,0.6685,1,0,1
20003,4222,0.3782,1,1,1
20004,1761,0.5045,1,1,1
20005,1538,0.3616,1,0,1
20006,7924,0.4688,1,0,1
20007,3292,0.4356,1,0,1
20008,6109,0.5076,1,1,1
20009,8026,0.4,1,0,1
20010,8521,0.5161,1,1,1
20011,7807,0.4031,1,0,1
20012,5281,0.463,1,1,1
20013,4264,0.4182,1,1,1
20014,6361,0.481,1,0,1
20015,275,0.489,1,1,1
20016,8788,0.366,1,1,1
20018,337788,0.519,1,1,1
20019,1761,0.6387,1,1,1
20020,5332,0.434,1,0,1
20021,337788,0.492,1,0,1
20022,5815,0.3953,1,0,1
20023,7807,0.3494,1,0,1
20024,6427,0.497,1,1,1
20025,161753,0.474,1,1,1
20026,8446,0.4031,1,1,1
20027,5761,0.6312,1,0,1
20028,1108,0.5001,1,1,1
20029,4222,0.5652,1,0,1
20030,1813,0.2701,0,1,1
20031,1614,0.515,1,1,1
20032,1761,0.6505,1,1,1
20033,3625,0.4325,1,0,1
20034,7924,0.5012,1,0,1
20035,6253,0.712,1,0,1
20036,6262,0.529,1,1,1
20037,8755,0.4223,0,1,1
20038,8704,0.502,1,1,1
20039,1813,0.2709,0,1,1
20040,8521,0.4337,1,0,1
20041,7813,0.624,1,1,1
20042,5332,0.519,1,1,1
20043,6361,0.482,1,1,1
20044,1821,0.313400001,0,1,1
20045,3286,0.456,1,1,1
20046,1507,0.6324,1,1,1
20047,3487,0.3442,1,0,1
20048,1761,0.3836000000000001,1,0,1
20049,3910,0.3892,1,1,1
20050,1430,0.448,1,1,1
20052,8755,0.5578,1,0,1
20053,7624,0.442,1,0,1
20054,6262,0.4508,1,0,1
20055,1597,0.654,1,0,1
20056,1614,0.378,1,0,1
20057,6844,0.592,1,1,1
20058,1824,0.4515,1,1,1
20059,1583,0.4479999999999999,1,0,1
20060,837,0.516,1,0,1
20061,6634,0.3666,1,1,1
20062,1601,0.4068,1,1,1
20063,7807,0.3435,0,1,1
20064,3625,0.6486,1,0,1
20065,7807,0.4834,1,0,1
20066,5731,0.425,1,0,1
20067,5281,0.531,1,1,1
20068,4222,0.4794,1,1,1
20069,1507,0.467,1,0,1
20070,7756,0.3524,1,0,1
20071,1538,0.3621,1,0,1
20072,8446,0.3881,1,1,1
20073,3580,0.342,1,0,1
20074,6844,0.483,1,0,1
20075,161753,0.406,1,0,1
20076,5281,0.475,1,0,1
20077,1538,0.4882,1,1,1
20078,7813,0.391,1,0,1
20079,8704,0.549,1,1,1
20080,161753,0.444,1,1,1
20081,5731,0.48,1,0,1
20082,1638,0.6354,1,1,1
20083,1768,0.467,1,0,1
20084,837,0.55,1,1,1
20085,6262,0.439,1,0,1
20086,275,0.455,1,0,1
20087,3754,0.469,1,0,1
20088,7939,0.338,1,0,1
20089,3292,0.4394,1,0,1
20090,1821,0.446700001,1,1,1
20091,275,0.398,0,0,1
20092,5332,0.451,1,0,1
20093,8311,0.702,1,1,1
20094,1638,0.5328,1,1,1
20095,7807,0.4456,1,1,1
20096,3292,0.488,1,1,1
20097,6634,0.3835,1,1,1
20098,5803,0.432,1,0,1
20099,1663,0.431,1,0,1
20100,3625,0.6748,1,1,1
20101,1821,0.385,1,1,1
20102,6844,0.415,1,0,1
20103,6109,0.4496,1,0,1
20104,6361,0.45,1,1,1
20105,810,0.3797,1,1,1
20106,7840,0.452,1,0,1
20107,8521,0.4041,1,0,1
20108,7840,0.438,1,1,1
20109,275,0.441,1,1,1
20110,5803,0.665,1,0,1
20111,837,0.42,1,1,1
20112,3754,0.5387,1,0,1
20113,985,0.552,1,1,1
20114,8785,0.5918,1,1,1
20115,3625,0.5166,1,0,1
20116,6583,0.4641,1,0,1
20118,1582,0.3726,1,0,1
20119,6109,0.3684,1,1,1
20120,7624,0.405,1,0,1
20121,837,0.493,1,0,1
20122,3487,0.3046,1,0,1
20123,1582,0.6383,1,0,1
20124,7840,0.455,1,0,1
20125,5803,0.534,1,1,1
20126,8311,0.289,0,1,1
20127,1813,0.4055,1,1,1
20128,6634,0.5052,1,0,1
20129,833,0.5349,1,0,1
20130,5815,0.6136,1,0,1
20131,1507,0.405,1,0,1
20132,5332,0.467,1,1,1
20133,7624,0.47,1,1,1
20134,833,0.5658,1,0,1
20135,6109,0.3339,1,1,1
20136,5281,0.486,1,1,1
20137,810,0.3578,1,1,1
20138,8785,0.5718,1,1,1
20139,1768,0.56,1,1,1
20140,8704,0.845,1,1,1
20141,6844,0.526,0,1,1
20142,8704,0.5,1,1,1
20143,7924,0.4748,1,0,1
20144,8704,0.552,1,1,1
20145,6214,0.3688,1,0,1
20146,5575,0.4311,1,0,1
20147,7756,0.4169,1,0,1
20148,8308,0.353,1,0,1
20149,5332,0.447,1,1,1
20151,916,0.4087,1,0,1
20152,1583,0.4603,1,1,1
20153,1601,0.4999,1,1,1
20154,1761,0.5047,1,1,1
20155,837,0.453,1,0,1
20156,7813,0.36,1,1,1
20157,985,0.481,1,1,1
20158,6634,0.367,1,0,1
20159,6253,0.406,1,1,1
20160,1583,0.3994,1,0,1
20161,7624,0.386,1,0,1
20162,1614,0.442,1,0,1
20163,7939,0.485,1,1,1
20164,1507,0.4454,1,0,1
20165,6583,0.4663,1,1,1
20166,3580,0.399,1,0,1
20167,6055,0.388,1,0,1
20168,808,0.4545,1,1,1
20169,6055,0.381,1,0,1
20170,6583,0.4187,1,0,1
20171,7768,0.4505,1,0,1
20172,8308,0.613,1,0,1
20173,4264,0.4038,1,0,1
20174,3988,0.4555,0,1,1
20175,8704,0.598,1,0,1
20176,3292,0.5034,1,1,1
20177,6055,0.403,1,1,1
20178,1430,0.428,1,1,1
20179,808,0.3815,1,0,1
20180,8704,0.534,1,1,1
20181,1657,0.4034,1,0,1
20182,810,0.3585,1,1,1
20183,7939,0.437,1,0,1
20184,3487,0.5087,1,1,1
20185,6055,0.372,1,0,1
20186,8785,0.3406,1,0,1
20187,916,0.3787,1,0,1
20188,7756,0.4074,1,0,1
20189,1430,0.403,1,1,1
20190,8026,0.628,1,1,1
20191,8788,0.3585,1,0,1
20192,3286,0.371,1,0,1
20193,3754,0.5075,1,1,1
20194,3625,0.492,1,1,1
20195,845,0.549,1,1,1
20196,5575,0.4226,1,1,1
20197,8521,0.4482,1,0,1
20198,1638,0.4545,1,1,1
20199,7939,0.561,1,0,1
20200,3580,0.386,1,1,1
20201,808,0.4454,1,0,1
20202,985,0.39,1,1,1
20203,5803,0.418,1,0,1
20204,1657,0.3364,1,0,1
20205,1657,0.4212,1,0,1
20206,3910,0.6732,1,0,1
20207,916,0.3733,1,0,1
20208,1821,0.3635,1,0,1
20209,6583,0.4054,1,0,1
20210,1538,0.4781,1,0,1
20211,1657,0.4348,1,0,1
20212,3988,0.4759,1,1,1
20213,1768,0.591,1,0,1
20214,275,0.396,1,0,1
20215,8785,0.5057,1,0,1
20216,7768,0.5756,1,0,1
20217,5281,0.415,1,1,1
20218,1657,0.2672,1,1,1
20219,7924,0.4724,1,0,1
20220,5803,0.391,1,1,1
20221,337788,0.344,1,0,1
20222,6634,0.4669,1,0,1
20223,1768,0.319,1,0,1
20224,4222,0.3555,1,0,1
20225,1824,0.5897,1,1,1
20226,6634,0.4901,1,1,1
20227,3625,0.4538,1,1,1
20228,3487,0.7226,1,1,1
20230,7840,0.623,1,1,1
20231,3286,0.378,1,1,1
20232,7939,0.442,1,0,1
20233,6262,0.4178,1,1,1
20234,8446,0.3901,1,1,1
20235,5332,0.48,1,0,1
20236,1813,0.3723,1,0,1
20237,7813,0.46,1,1,1
20238,4222,0.4096,1,1,1
20239,7756,0.3812,1,0,1
20240,7813,0.426,1,0,1
20241,8026,0.602,1,1,1
20242,4264,0.6314,1,0,1
20243,1430,0.391,1,0,1
20244,6214,0.4278,1,0,1
20245,6109,0.3796,1,0,1
20247,8308,0.504,1,1,1
20248,8311,0.475,1,0,1
20249,3910,0.4974,1,1,1
20250,3286,0.34,1,1,1
20251,6253,0.457,1,1,1
20252,1768,0.475,1,1,1
20253,8308,0.47,1,0,1
20254,4264,0.3587,1,0,1
20255,7828,0.4883,1,1,1
20256,7939,0.474,1,0,1
20257,6427,0.499,1,1,1
20258,6844,0.634,1,1,1
20259,3580,0.603,1,1,1
20260,5281,0.519,1,0,1
20261,1108,0.4658,1,1,1
20262,833,0.4336,1,1,1
20263,5281,0.363,1,0,1
20264,8704,0.414,0,0,1
20265,5281,0.422,1,1,1
20266,5332,0.567,1,0,1
20267,985,0.397,1,1,1
20268,3910,0.4733,1,0,1
20269,6262,0.3839,1,0,1
20271,985,0.454,1,1,1
20272,1821,0.3847,1,0,1
20273,1601,0.4555,1,0,1
20274,7828,0.3807,1,0,1
20275,6844,0.535,1,1,1
20276,7813,0.46,1,1,1
20277,5815,0.3907,1,1,1
20278,337788,0.401,1,0,1
20279,7807,0.6886,1,1,1
20280,8785,0.388,1,1,1
20281,337788,0.443,1,1,1
20282,6055,0.572,1,0,1
20283,275,0.479,1,0,1
20285,6214,0.4993,1,1,1
20286,1583,0.5258,1,1,1
20287,3487,0.4098,1,0,1
20288,1638,0.506,1,0,1
20289,6634,0.3943,0,1,1
20290,6055,0.589,1,0,1
20291,5332,0.441,1,1,1
20292,8788,0.420900001,1,0,1
20293,1663,0.394,1,1,1
20294,5761,0.3395,1,1,1
20295,3580,0.342,1,0,1
20296,161753,0.47,1,1,1
20297,5761,0.4878,1,0,1
20298,6583,0.4377,1,1,1
20299,1657,0.4823,1,0,1
20300,1108,0.4736,1,0,1
20301,337788,0.387,1,0,1
20302,1638,0.4941,1,0,1
20303,5332,0.462,1,0,1
20304,6634,0.4306,1,0,1
20305,8311,0.311,0,1,1
20306,1761,0.3991,1,0,1
20307,808,0.3756,1,0,1
20308,8785,0.4375,1,0,1
20309,8311,0.605,1,0,1
20310,5281,0.338,1,0,1
20311,7807,0.3619,1,1,1
20312,5332,0.448,1,0,1
20313,7828,0.4801,1,1,1
20314,8521,0.4089,1,0,1
20316,1538,0.4227,1,0,1
20317,3487,0.3867,1,0,1
20318,3754,0.4746,1,1,1
20319,1821,0.3962,0,1,1
20320,1761,0.5342,1,0,1
20321,810,0.4544,1,0,1
20322,1597,0.466,1,0,1
20323,1601,0.4561,1,1,1
20324,7828,0.413,1,0,1
20325,7924,0.4736,1,0,1
20326,837,0.6699999999999999,1,1,1
20327,3286,0.337,1,0,1
20328,3625,0.4347,1,0,1
20329,6361,0.421,1,1,1
20330,1597,0.391,1,0,1
20331,8785,0.473,1,1,1
20332,8026,0.446,1,1,1
20333,3487,0.4062,1,0,1
20334,8755,0.4876,1,1,1
20335,6109,0.4287,1,0,1
20336,161753,0.615,1,0,1
20337,4222,0.3683,1,1,1
20338,1663,0.421,1,0,1
20339,1821,0.504400001,1,0,1
20340,337788,0.436,1,0,1
20341,7828,0.456,1,1,1
20342,8311,0.707,1,0,1
20343,8026,0.445,1,0,1
20344,808,0.5675,1,0,1
20345,8026,0.519,1,1,1
20346,5803,0.352,1,1,1
20347,7924,0.3861,1,0,1
20348,8755,0.3464,1,0,1
20349,3286,0.346,1,0,1
20350,6214,0.4149,1,1,1
20351,3580,0.39,1,0,1
20352,1582,0.4544,1,0,1
20353,6262,0.5513,1,0,1
20354,837,0.689,0,1,1
20355,3286,0.303,1,0,1
20356,6262,0.5014,1,1,1
20357,5281,0.436,1,0,1
20358,6427,0.353,1,0,1
20359,7924,0.418,1,0,1
20360,845,0.598,1,1,1
20361,1821,0.363900001,1,0,1
20362,7756,0.3865,1,0,1
20363,1538,0.4032,1,1,1
20364,1538,0.4231,1,0,1
20365,8026,0.43,1,0,1
20366,7813,0.373,1,0,1
20367,1824,0.5027,1,0,1
20368,6055,0.444,1,0,1
20369,1597,0.424,1,1,1
20370,8788,0.4262,1,1,1
20371,1821,0.3665,1,1,1
20372,7624,0.382,1,0,1
20373,6361,0.507,1,1,1
20374,3988,0.499,1,1,1
20375,5761,0.5503,1,1,1
20376,1813,0.287,1,0,1
20377,810,0.4253,1,1,1
20378,1638,0.4596,1,1,1
20379,7756,0.4172,1,0,1
20380,1538,0.4897,1,0,1
20381,3625,0.4684,1,0,1
20382,3292,0.4408,1,1,1
20383,6262,0.49,1,0,1
20384,1108,0.3464,0,1,1
20385,6214,0.3691,1,0,1
20386,5281,0.406,1,0,1
20387,8521,0.531,1,1,1
20388,916,0.507,1,0,1
20389,1638,0.4459,1,1,1
20390,5332,0.632,1,1,1
20391,7768,0.4496,1,1,1
20392,337788,0.568,1,1,1
20393,8311,0.439,1,1,1
20394,985,0.393,1,0,1
20395,1657,0.4673000000000001,1,1,1
20396,8311,0.375,1,0,1
20397,5803,0.448,0,0,1
20398,5761,0.4477,1,1,1
20399,6361,0.504,1,0,1
20400,3754,0.6069,1,0,1
20401,7807,0.4359,1,0,1
20402,5803,0.301,1,0,1
20403,916,0.4827,0,1,1
20404,6844,0.462,1,1,1
20405,7768,0.527,1,1,1
20406,7756,0.4745,1,1,1
20407,3292,0.7165,1,1,1
20408,985,0.352,1,1,1
20409,1538,0.7399,1,1,1
20410,916,0.8208,1,1,1
20411,3625,0.5031,1,0,1
20412,1813,0.3392,1,0,1
20413,1768,0.504,1,0,1
20414,5731,0.663,1,0,1
20415,808,0.5205,1,0,1
20416,6109,0.5515,1,0,1
20417,7768,0.5669,1,0,1
20418,8704,0.431,1,0,1
20419,1761,0.5505,1,0,1
20420,3910,0.5191,1,1,1
20421,7924,0.502,1,1,1
20422,3292,0.5691,1,1,1
20423,3910,0.3601,1,1,1
20424,3292,0.4734,1,0,1
20425,5332,0.501,1,0,1
20426,5761,0.4585,1,1,1
20427,1597,0.852,1,0,1
20428,7924,0.4281,1,0,1
20429,1507,0.3491,1,0,1
20430,8755,0.5075,1,1,1
20431,8521,0.4491,1,1,1
20432,6109,0.5723,1,1,1
20433,833,0.4617,1,0,1
20434,4222,0.3643,1,0,1
20435,5731,0.453,1,0,1
20436,808,0.5694,1,1,1
20437,161753,0.489,1,1,1
20438,3754,0.758,1,1,1
20439,3910,0.4596,1,1,1
20440,6361,0.549,1,0,1
20441,1768,0.329,1,0,1
20442,8311,0.414,1,0,1
20443,1507,0.4295,0,1,1
20444,1108,0.3607,1,1,1
20445,8446,0.4548,1,1,1
20446,8026,0.351,1,1,1
20447,8755,0.4394,1,0,1
20448,1761,0.4222,1,1,1
20449,3910,0.3953,1,1,1
20450,845,0.404,1,1,1
20451,6583,0.4128,1,1,1
20452,7756,0.5706,1,1,1
20453,5815,0.3418,1,1,1
20454,985,0.372,1,0,1
20455,1597,0.624,1,1,1
20456,8521,0.4387,0,1,1
20457,3487,0.4095,1,0,1
20458,7924,0.3788,1,0,1
20459,7756,0.4001,1,0,1
20460,3292,0.5805,1,0,1
20461,1583,0.4574,1,0,1
20462,1597,0.61,1,1,1
20463,1538,0.4737,1,0,1
20464,5731,0.579,1,1,1
20465,7939,0.438,1,0,1
20466,6109,0.513,1,1,1
20467,3625,0.3859,1,0,1
20468,7828,0.3505,1,0,1
20469,7924,0.5676,1,1,1
20470,1583,0.4516,1,0,1
20471,5731,0.408,1,0,1
20473,8446,0.3546,1,0,1
20474,8704,0.399,1,1,1
20475,833,0.4355,1,0,1
20476,4264,0.8713,1,1,1
20477,7840,0.707,1,1,1
20478,1768,0.703,1,1,1
20479,1824,0.3704,1,0,1
20480,1638,0.5046,1,0,1
20481,6262,0.4014,1,1,1
20482,8755,0.5053,1,0,1
20483,6844,0.414,1,0,1
20484,5731,0.458,1,1,1
20485,3625,0.4455,1,0,1
20486,1538,0.4291,1,0,1
20487,1657,0.489,1,1,1
20488,6253,0.522,1,0,1
20489,6109,0.4696,1,0,1
20490,161753,0.404,1,0,1
20491,1538,0.3217,1,0,1
20492,5575,0.5029,1,0,1
20493,5575,0.4971,1,1,1
20494,6427,0.391,1,0,1
20495,5575,0.3822,1,0,1
20496,5731,0.475,1,0,1
20497,1821,0.404200001,1,0,1
20498,5731,0.464,1,1,1
20499,1430,0.333,1,1,1
20500,1582,0.6051,1,1,1
20501,7807,0.4392,1,1,1
20502,6214,0.7047,1,1,1
20503,1507,0.4744,1,0,1
20504,6583,0.4045,1,0,1
20505,3754,0.7322,1,0,1
20506,6055,0.442,1,1,1
20507,5731,0.527,1,0,1
20508,1761,0.5082,1,0,1
20509,7924,0.4455,1,0,1
20510,7768,0.5014,1,0,1
20511,1614,0.491,1,1,1
20512,7828,0.3851,1,0,1
20513,5761,0.5821,1,1,1
20514,5815,0.4553,1,0,1
20515,7624,0.493,1,1,1
20516,916,0.7028,1,1,1
20517,4222,0.5617,1,1,1
20518,1601,0.4211,1,1,1
20519,7807,0.4633,1,1,1
20520,1663,0.454,1,0,1
20521,3286,0.34,1,1,1
20522,808,0.345,1,1,1
20523,6109,0.3143,1,0,1
20524,3580,0.37,1,1,1
20525,6427,0.386,1,0,1
20526,833,0.4346,1,0,1
20527,845,0.403,1,0,1
20528,6109,0.3502,1,1,1
20529,5332,0.433,1,0,1
20530,1761,0.4908,1,0,1
20531,3286,0.527,1,0,1
20532,808,0.3738,1,1,1
20533,4222,0.425,1,0,1
20534,6583,0.433,1,1,1
20535,6109,0.5341,1,1,1
20536,3910,0.4321,1,0,1
20537,6844,0.586,1,1,1
20538,4222,0.4585,1,1,1
20539,6634,0.5336,1,1,1
20540,5575,0.3912,1,1,1
20541,1614,0.641,1,0,1
20542,1601,0.4013,1,0,1
20543,5815,0.6444,1,1,1
20544,7768,0.3928,1,0,1
20545,1657,0.356,1,1,1
20546,808,0.432,1,0,1
20547,6109,0.4423,1,1,1
20548,5815,0.595,1,1,1
20549,7756,0.4092,1,0,1
20550,1761,0.388,1,0,1
20551,7768,0.3586,1,0,1
20552,1761,0.4509,1,0,1
20553,1538,0.393,1,0,1
20554,837,0.468,1,0,1
20555,7756,0.405,1,0,1
20556,6253,0.426,1,0,1
20557,3292,0.4876,1,0,1
20558,4222,0.4107,1,1,1
20559,845,0.451,0,1,1
20561,6634,0.5249,1,0,1
20562,6253,0.347,1,1,1
20563,7768,0.4892,1,0,1
20564,5332,0.572,1,1,1
20565,6253,0.608,1,0,1
20566,6109,0.4924,1,1,1
20567,6583,0.4833,1,1,1
20568,6361,0.381,1,1,1
20569,985,0.524,1,1,1
20570,5575,0.4589,1,0,1
20571,8308,0.61,1,1,1
20572,4222,0.387,0,1,1
20573,6583,0.3928,1,0,1
20574,1430,0.358,1,0,1
20575,7756,0.381,0,0,1
20576,5281,0.387,1,0,1
20577,7828,0.4006,1,0,1
20578,337788,0.418,1,1,1
20579,8026,0.585,1,0,1
20580,337788,0.476,1,1,1
20581,1597,0.517,1,1,1
20582,1813,0.2894,0,1,1
20583,5731,0.562,0,1,1
20584,3988,0.3914,1,0,1
20585,3487,0.424,1,1,1
20586,1824,0.41,1,0,1
20587,1108,0.4408,1,1,1
20588,5575,0.4291,1,0,1
20589,6427,0.496,1,1,1
20590,1821,0.3473,0,1,1
20591,6427,0.406,1,1,1
20592,1824,0.4173,1,0,1
20593,6844,0.48,1,1,1
20594,8308,0.439,1,1,1
20595,7924,0.5051,1,1,1
20596,3286,0.353,1,0,1
20597,7807,0.3137,1,1,1
20598,6361,0.568,1,1,1
20599,1597,0.454,1,0,1
20600,7813,0.359,1,0,1
20601,7624,0.468,1,1,1
20602,8755,0.5808,1,1,1
20603,7939,0.4,1,0,1
20604,1768,0.442,1,0,1
20605,6634,0.5439,1,0,1
20606,8521,0.4521,1,1,1
20607,1597,0.945,1,0,1
20608,3910,0.4461,1,0,1
20609,6427,0.409,1,1,1
20610,8755,0.4194,1,0,1
20611,6583,0.3839,1,0,1
20612,8026,0.451,1,1,1
20613,7624,0.415,1,1,1
20614,7813,0.319,1,0,1
20615,6262,0.3689,1,0,1
20616,6427,0.403,1,0,1
20617,3580,0.412,1,0,1
20618,1507,0.4376,0,1,1
20619,6361,0.416,1,1,1
20620,8704,0.515,1,0,1
20621,3625,0.5676,1,0,1
20622,7924,0.45,1,0,1
20623,1638,0.4696,1,0,1
20624,1657,0.351,1,0,1
20625,3988,0.3462,1,0,1
20626,833,0.4184,1,1,1
20627,808,0.4084,1,1,1
20628,8446,0.3554,1,0,1
20629,7840,0.55,1,1,1
20630,5281,0.589,1,1,1
20631,6253,0.377,1,1,1
20632,7813,0.447,1,1,1
20633,7828,0.4164,1,1,1
20634,5332,0.497,1,1,1
20635,1768,0.585,1,0,1
20636,7828,0.3783,1,1,1
20637,1663,0.378,1,1,1
20638,5731,0.475,1,1,1
20639,6427,0.469,1,0,1
20640,1430,0.387,1,0,1
20641,1538,0.4464,1,1,1
20642,1538,0.5716,1,1,1
20643,1538,0.4358,1,0,1
20644,6427,0.442,1,1,1
20645,5761,0.4296,1,0,1
20646,7828,0.3635,1,0,1
20647,1601,0.3889,1,1,1
20648,845,0.419,1,0,1
20649,8026,0.619,1,0,1
20650,916,0.3387,1,1,1
20651,1582,0.4873,1,0,1
20652,1638,0.5851,1,1,1
20653,8785,0.6029,1,1,1
20654,6583,0.4657,1,0,1
20655,1582,0.4343,1,0,1
20656,8308,0.405,1,0,1
20657,3754,0.4897,1,0,1
20658,8704,0.673,1,0,1
20659,5761,0.5741,1,1,1
20660,275,0.506,1,1,1
20661,6427,0.498,1,0,1
20662,833,0.4459999999999999,1,1,1
20663,6214,0.3739,1,1,1
20664,7756,0.3781,1,1,1
20665,3580,0.394,1,0,1
20666,810,0.4281,1,1,1
20668,7813,0.424,1,1,1
20669,8026,0.43,1,0,1
20670,5815,0.4152,0,1,1
20671,8311,0.427,1,0,1
20672,1430,0.637,1,1,1
20673,3292,0.5186,1,1,1
20674,337788,0.472,1,1,1
20675,7813,0.375,1,1,1
20676,3286,0.412,1,1,1
20677,837,0.574,1,0,1
20678,1761,0.5002,1,1,1
20679,1663,0.366,1,0,1
20680,985,0.403,1,0,1
20681,6262,0.5176,1,1,1
20682,8788,0.4074,1,0,1
20683,7828,0.403,1,0,1
20684,6844,0.495,1,0,1
20685,8755,0.5113,1,1,1
20686,5281,0.372,1,0,1
20687,1824,0.2976,1,0,1
20688,845,0.488,1,0,1
20689,7807,0.494,0,1,1
20690,5575,0.4026,0,0,1
20691,7756,0.4394,1,1,1
20692,337788,0.453,1,1,1
20693,1108,0.3613,1,0,1
20694,1638,0.3049,1,1,1
20695,1657,0.3557,1,1,1
20696,8026,0.466,1,0,1
20697,1663,0.394,1,1,1
20698,837,0.83,1,1,1
20699,7813,0.424,1,1,1
20700,7624,0.351,1,0,1
20701,8785,0.4236,1,0,1
20703,8704,0.534,1,1,1
20704,5803,0.416,1,1,1
20705,8755,0.4135,1,0,1
20706,808,0.5052,1,1,1
20707,7813,0.64,1,0,1
20708,3988,0.3756,1,1,1
20709,1824,0.4409,1,0,1
20710,1614,0.557,1,1,1
20711,6361,0.556,1,0,1
20712,6214,0.4574,1,0,1
20713,3910,0.4075,1,0,1
